iter	Passed	Remaining
1497	753035	4273905
1498	753440	4272848
1499	753829	4271700
1500	754203	4270469
1501	754623	4269503
1502	755100	4268856
1503	755571	4268172
1504	755914	4266775
1505	756295	4265584
1506	756737	4264746
1507	757289	4264525
1508	757769	4263896
1509	758333	4263742
1510	758704	4262506
1511	759100	4261404
1512	759451	4260055
1513	759981	4259710
1514	760375	4258606
1515	760854	4257976
1516	761359	4257488
1517	761796	4256627
1518	762282	4256035
1519	762695	4255040
1520	763049	4253710
1521	763424	4252503
1522	763864	4251658
1523	764351	4251079
1524	764849	4250558
1525	765290	4249720
1526	765700	4248710
1527	766128	4247799
1528	766573	4246988
1529	766959	4245845
1530	767448	4245279
1531	767874	4244363
1532	768487	4244476
1533	768960	4243819
1534	769353	4242720
1535	769839	4242135
1536	770214	4240939
1537	770653	4240094
1538	770980	4238640
1539	771423	4237820
1540	771821	4236752
1541	772311	4236191
1542	772689	4235020
1543	773019	4233584
1544	773377	4232304
1545	773710	4230882
1546	774131	4229950
1547	774523	4228860
1548	774977	4228104
1549	775345	4226881
1550	775743	4225826
1551	776122	4224669
1552	776678	4224472
1553	777138	4223750
1554	777515	4222584
1555	777982	4221906
1556	778423	4221084
1557	778989	4220944
1558	779385	4219880
1559	779796	4218898
1560	780154	4217629
1561	780608	4216884
1562	780925	4215401
1563	781334	4214412
1564	781661	4212981
1565	782078	4212037
1566	782501	4211126
1567	782805	4209578
1568	783175	4208384
1569	783644	4207719
1570	784004	4206477
1571	784425	4205560
1572	784826	4204535
1573	785177	4203242
1574	785507	4201840
1575	785909	4200827
1576	786321	4199865
1577	786793	4199225
1578	787126	4197840
1579	787633	4197387
1580	787976	4196061
1581	788403	4195185
1582	788858	4194456
1583	789174	4192990
1584	789565	4191922
1585	789989	4191030
1586	790377	4189947
1587	790855	4189344
1588	791193	4187997
1589	791632	4187185
1590	791930	4185634
1591	792280	4184356
1592	792758	4183753
1593	793223	4183085
1594	793734	4182655
1595	794194	4181962
1596	794554	4180738
1597	794903	4179459
1598	795404	4178984
1599	795745	4177665
1600	796235	4177125
1601	796646	4176180
1602	797098	4175445
1603	797554	4174732
1604	798049	4174219
1605	798398	4172949
1606	798678	4171317
1607	799051	4170176
1608	799476	4169304
1609	799879	4168316
1610	800271	4167275
1611	800712	4166486
1612	801135	4165605
1613	801554	4164705
1614	801983	4163857
1615	802422	4163063
1616	802780	4161850
1617	803130	4160591
1618	803508	4159483
1619	803819	4158029
1620	804180	4156835
1621	804676	4156335
1622	805136	4155657
1623	805577	4154874
1624	805916	4153567
1625	806325	4152624
1626	806742	4151724
1627	807076	4150394
1628	807450	4149274
1629	807830	4148185
1630	808330	4147710
1631	808691	4146523
1632	809057	4145369
1633	809411	4144149
1634	809820	4143211
1635	810170	4141972
1636	810501	4140637
1637	810800	4139144
1638	811146	4137886
1639	811504	4136692
1640	811854	4135462
1641	812178	4134095
1642	812589	4133177
1643	812960	4132055
1644	813351	4131033
1645	813741	4130008
1646	814136	4129011
1647	814527	4127993
1648	814859	4126678
1649	815299	4125911
1650	815712	4125005
1651	816087	4123909
1652	816397	4122485
1653	816634	4120697
1654	817057	4119848
1655	817394	4118562
1656	817808	4117670
1657	818206	4116694
1658	818577	4115584
1659	818984	4114657
1660	819336	4113452
1661	819650	4112059
1662	820032	4111013
1663	820480	4110289
1664	820823	4109049
1665	821247	4108207
1666	821613	4107080
1667	822060	4106360
1668	822455	4105376
1669	822885	4104574
1670	823196	4103171
1671	823559	4102033
1672	823941	4100992
1673	824282	4099748
1674	824731	4099039
1675	825018	4097526
1676	825404	4096507
1677	825800	4095537
1678	826236	4094768
1679	826656	4093918
1680	827056	4092969
1681	827363	4091562
1682	827724	4090422
1683	828088	4089303
1684	828415	4087997
1685	828701	4086492
1686	829100	4085545
1687	829536	4084780
1688	829916	4083739
1689	830256	4082502
1690	830667	4081616
1691	831097	4080827
1692	831511	4079956
1693	831810	4078523
1694	832265	4077854
1695	832766	4077413
1696	833158	4076436
1697	833589	4075655
1698	833881	4074190
1699	834279	4073244
1700	834754	4072681
1701	835153	4071739
1702	835495	4070528
1703	835889	4069567
1704	836289	4068634
1705	836671	4067615
1706	836992	4066302
1707	837411	4065463
1708	837910	4065017
1709	838259	4063842
1710	838607	4062665
1711	838970	4061556
1712	839345	4060510
1713	839785	4059780
1714	840115	4058516
1715	840567	4057845
1716	840860	4056403
1717	841197	4055179
1718	841711	4054809
1719	842116	4053908
1720	842466	4052747
1721	842848	4051741
1722	843262	4050891
1723	843607	4049706
1724	843984	4048681
1725	844383	4047756
1726	844736	4046614
1727	845145	4045741
1728	845446	4044352
1729	845848	4043448
1730	846226	4042430
1731	846682	4041783
1732	846989	4040430
1733	847275	4038974
1734	847585	4037634
1735	847897	4036306
1736	848157	4034730
1737	848545	4033762
1738	848948	4032871
1739	849351	4031979
1740	849779	4031207
1741	850210	4030447
1742	850642	4029693
1743	851016	4028663
1744	851307	4027244
1745	851731	4026456
1746	852242	4026076
1747	852620	4025070
1748	853032	4024224
1749	853453	4023421
1750	853951	4022986
1751	854348	4022070
1752	854684	4020867
1753	855092	4020009
1754	855496	4019128
1755	855910	4018293
1756	856246	4017099
1757	856530	4015657
1758	856895	4014596
1759	857247	4013476
1760	857665	4012667
1761	857924	4011112
1762	858305	4010130
1763	858699	4009209
1764	859101	4008326
1765	859501	4007439
1766	859899	4006536
1767	860376	4006007
1768	860903	4005707
1769	861246	4004553
1770	861613	4003512
1771	862102	4003034
1772	862465	4001975
1773	862925	4001368
1774	863366	4000667
1775	863711	3999529
1776	864092	3998554
1777	864508	3997742
1778	864833	3996511
1779	865293	3995906
1780	865687	3994995
1781	866003	3993725
1782	866396	3992809
1783	866750	3991717
1784	867083	3990529
1785	867501	3989730
1786	867891	3988804
1787	868305	3987987
1788	868713	3987147
1789	869157	3986472
1790	869560	3985605
1791	869962	3984739
1792	870391	3983992
1793	870692	3982666
1794	871130	3981964
1795	871539	3981131
1796	871926	3980197
1797	872428	3979788
1798	872791	3978746
1799	873268	3978222
1800	873528	3976714
1801	873965	3976008
1802	874393	3975267
1803	874804	3974442
1804	875101	3973105
1805	875484	3972157
1806	875858	3971170
1807	876238	3970213
1808	876643	3969369
1809	877004	3968326
1810	877397	3967427
1811	877843	3966768
1812	878238	3965876
1813	878721	3965386
1814	879081	3964341
1815	879575	3963903
1816	879826	3962366
1817	880069	3960796
1818	880532	3960218
1819	880775	3958652
1820	881151	3957679
1821	881603	3957054
1822	881986	3956118
1823	882447	3955532
1824	882808	3954497
1825	883234	3953758
1826	883599	3952743
1827	884052	3952120
1828	884334	3950738
1829	884660	3949547
1830	885124	3948980
1831	885408	3947606
1832	885840	3946896
1833	886251	3946089
1834	886652	3945239
1835	887056	3944406
1836	887456	3943551
1837	887904	3942913
1838	888310	3942088
1839	888742	3941380
1840	889112	3940393
1841	889473	3939373
1842	889843	3938392
1843	890254	3937592
1844	890689	3936896
1845	891063	3935931
1846	891463	3935083
1847	891859	3934221
1848	892238	3933280
1849	892747	3932913
1850	892972	3931298
1851	893298	3930128
1852	893652	3929079
1853	894053	3928242
1854	894461	3927432
1855	894866	3926613
1856	895211	3925529
1857	895608	3924675
1858	895969	3923662
1859	896315	3922584
1860	896696	3921662
1861	896999	3920396
1862	897396	3919547
1863	897845	3918923
1864	898239	3918057
1865	898625	3917158
1866	899057	3916460
1867	899470	3915683
1868	899878	3914880
1869	900217	3913779
1870	900590	3912827
1871	900969	3911899
1872	901357	3911017
1873	901690	3909892
1874	902191	3909497
1875	902483	3908197
1876	902819	3907086
1877	903265	3906456
1878	903552	3905135
1879	903922	3904177
1880	904257	3903066
1881	904625	3902100
1882	904977	3901063
1883	905465	3900612
1884	905919	3900021
1885	906272	3898990
1886	906696	3898264
1887	907123	3897556
1888	907449	3896412
1889	907771	3895253
1890	908271	3894854
1891	908658	3893977
1892	908930	3892604
1893	909200	3891224
1894	909591	3890364
1895	909837	3888881
1896	910271	3888209
1897	910603	3887096
1898	910980	3886180
1899	911325	3885124
1900	911742	3884379
1901	912256	3884043
1902	912656	3883227
1903	913079	3882506
1904	913440	3881522
1905	913949	3881168
1906	914279	3880054
1907	914668	3879192
1908	915138	3878671
1909	915524	3877799
1910	916049	3877513
1911	916408	3876522
1912	916716	3875321
1913	917010	3874058
1914	917353	3873004
1915	917736	3872121
1916	918082	3871080
1917	918442	3870101
1918	918875	3869429
1919	919276	3868623
1920	919706	3867938
1921	920098	3867094
1922	920470	3866166
1923	920832	3865198
1924	921274	3864569
1925	921619	3863528
1926	921969	3862510
1927	922505	3862274
1928	922911	3861491
1929	923333	3860776
1930	923800	3860253
1931	924193	3859417
1932	924521	3858309
1933	924924	3857518
1934	925270	3856487
1935	925636	3855542
1936	926082	3854929
1937	926499	3854198
1938	926921	3853490
1939	927319	3852676
1940	927679	3851708
1941	928133	3851131
1942	928506	3850221
1943	928959	3849637
1944	929421	3849095
1945	929791	3848171
1946	930151	3847207
1947	930505	3846216
1948	930805	3845003
1949	931305	3844620
1950	931577	3843292
1951	931982	3842518
1952	932382	3841722
1953	932866	3841269
1954	933159	3840036
1955	933557	3839232
1956	933970	3838489
1957	934290	3837368
1958	934664	3836466
1959	935000	3835410
1960	935351	3834415
1961	935654	3833226
1962	936036	3832361
1963	936428	3831536
1964	936802	3830640
1965	937187	3829787
1966	937626	3829156
1967	938009	3828297
1968	938453	3827690
1969	938879	3827006
1970	939248	3826092
1971	939521	3824785
1972	939946	3824099
1973	940318	3823198
1974	940589	3821888
1975	940957	3820971
1976	941348	3820152
1977	941723	3819264
1978	942149	3818585
1979	942535	3817746
1980	942863	3816671
1981	943270	3815913
1982	943695	3815233
1983	944130	3814592
1984	944446	3813471
1985	944835	3812643
1986	945251	3811926
1987	945693	3811314
1988	945941	3809921
1989	946331	3809102
1990	946698	3808191
1991	947083	3807353
1992	947484	3806577
1993	947900	3805863
1994	948182	3804612
1995	948586	3803851
1996	949079	3803445
1997	949399	3802350
1998	949834	3801713
1999	950216	3800866
2000	950560	3799868
2001	950862	3798700
2002	951248	3797871
2003	951621	3796988
2004	951923	3795822
2005	952372	3795247
2006	952735	3794327
2007	953043	3793190
2008	953323	3791940
2009	953704	3791092
2010	954069	3790184
2011	954525	3789636
2012	954834	3788504
2013	955094	3787182
2014	955446	3786221
2015	955799	3785268
2016	956120	3784189
2017	956610	3783778
2018	956914	3782632
2019	957238	3781567
2020	957618	3780719
2021	957968	3779757
2022	958278	3778638
2023	958661	3777807
2024	959092	3777165
2025	959476	3776341
2026	959942	3775836
2027	960269	3774788
2028	960666	3774013
2029	961040	3773151
2030	961397	3772218
2031	961736	3771218
2032	962121	3770398
2033	962598	3769941
2034	963024	3769282
2035	963503	3768832
2036	963932	3768185
2037	964324	3767395
2038	964714	3766599
2039	965109	3765817
2040	965503	3765039
2041	965861	3764115
2042	966338	3763659
2043	966767	3763016
2044	967176	3762291
2045	967529	3761352
2046	967911	3760525
2047	968271	3759616
2048	968653	3758792
2049	969051	3758029
2050	969457	3757295
2051	969924	3756803
2052	970258	3755794
2053	970594	3754793
2054	971017	3754126
2055	971495	3753678
2056	971948	3753129
2057	972297	3752181
2058	972697	3751428
2059	973142	3750849
2060	973571	3750211
2061	973962	3749424
2062	974341	3748591
2063	974770	3747954
2064	975181	3747248
2065	975576	3746478
2066	975973	3745717
2067	976314	3744740
2068	976672	3743832
2069	977031	3742926
2070	977472	3742338
2071	977932	3741820
2072	978389	3741290
2073	978675	3740108
2074	978983	3739007
2075	979371	3738218
2076	979862	3737817
2077	980235	3736970
2078	980554	3735918
2079	980956	3735181
2080	981306	3734247
2081	981780	3733785
2082	982167	3732992
2083	982595	3732352
2084	982995	3731611
2085	983402	3730894
2086	983719	3729839
2087	984049	3728831
2088	984437	3728045
2089	984707	3726811
2090	984990	3725627
2091	985295	3724528
2092	985657	3723648
2093	986109	3723105
2094	986483	3722268
2095	986921	3721673
2096	987326	3720954
2097	987674	3720019
2098	987995	3718985
2099	988385	3718212
2100	988788	3717488
2101	989107	3716448
2102	989472	3715578
2103	989872	3714844
2104	990118	3713533
2105	990494	3712707
2106	990744	3711411
2107	991012	3710186
