iter	Passed	Remaining
8493	573649	777066
8494	573714	776996
8495	573782	776929
8496	573852	776865
8497	573916	776792
8498	573986	776728
8499	574052	776659
8500	574114	776584
8501	574189	776527
8502	574252	776453
8503	574323	776389
8504	574391	776323
8505	574450	776244
8506	574521	776181
8507	574581	776104
8508	574646	776032
8509	574712	775963
8510	574783	775900
8511	574844	775823
8512	574915	775761
8513	574986	775698
8514	575058	775636
8515	575123	775565
8516	575189	775496
8517	575254	775424
8518	575319	775354
8519	575391	775292
8520	575461	775228
8521	575531	775163
8522	575594	775090
8523	575663	775025
8524	575729	774955
8525	575799	774891
8526	575866	774822
8527	575935	774757
8528	576000	774686
8529	576066	774617
8530	576138	774555
8531	576200	774480
8532	576269	774414
8533	576334	774344
8534	576403	774279
8535	576468	774207
8536	576540	774146
8537	576604	774073
8538	576680	774017
8539	576747	773948
8540	576813	773880
8541	576880	773811
8542	576947	773743
8543	577018	773680
8544	577082	773607
8545	577155	773547
8546	577222	773479
8547	577289	773411
8548	577361	773350
8549	577434	773289
8550	577500	773219
8551	577571	773156
8552	577634	773083
8553	577702	773016
8554	577765	772943
8555	577835	772879
8556	577907	772816
8557	577979	772754
8558	578049	772690
8559	578106	772609
8560	578175	772543
8561	578247	772482
8562	578316	772416
8563	578385	772351
8564	578445	772274
8565	578511	772203
8566	578570	772125
8567	578635	772054
8568	578704	771988
8569	578779	771930
8570	578845	771861
8571	578915	771796
8572	578974	771718
8573	579046	771656
8574	579122	771600
8575	579186	771527
8576	579249	771454
8577	579321	771393
8578	579383	771318
8579	579450	771250
8580	579520	771185
8581	579590	771121
8582	579658	771054
8583	579737	771001
8584	579805	770935
8585	579875	770871
8586	579944	770804
8587	580016	770744
8588	580083	770675
8589	580155	770613
8590	580225	770550
8591	580293	770483
8592	580362	770416
8593	580421	770337
8594	580493	770276
8595	580565	770215
8596	580636	770151
8597	580694	770071
8598	580759	770001
8599	580823	769928
8600	580882	769850
8601	580945	769776
8602	581016	769714
8603	581089	769652
8604	581162	769592
8605	581232	769528
8606	581298	769458
8607	581363	769387
8608	581431	769321
8609	581497	769251
8610	581568	769189
8611	581637	769122
8612	581710	769063
8613	581779	768997
8614	581849	768932
8615	581917	768866
8616	581989	768804
8617	582051	768729
8618	582123	768667
8619	582194	768604
8620	582257	768531
8621	582314	768450
8622	582384	768384
8623	582448	768313
8624	582524	768257
8625	582601	768202
8626	582677	768145
8627	582749	768083
8628	582822	768023
8629	582879	767941
8630	582947	767875
8631	583018	767811
8632	583078	767734
8633	583149	767672
8634	583214	767600
8635	583276	767525
8636	583339	767452
8637	583409	767388
8638	583474	767317
8639	583544	767253
8640	583612	767185
8641	583682	767121
8642	583747	767051
8643	583813	766981
8644	583880	766913
8645	583944	766841
8646	584012	766773
8647	584078	766704
8648	584150	766642
8649	584214	766570
8650	584286	766508
8651	584348	766433
8652	584411	766359
8653	584480	766294
8654	584544	766222
8655	584610	766153
8656	584675	766082
8657	584746	766018
8658	584814	765951
8659	584887	765891
8660	584954	765824
8661	585023	765757
8662	585103	765706
8663	585167	765634
8664	585229	765559
8665	585307	765506
8666	585377	765441
8667	585443	765371
8668	585511	765305
8669	585578	765236
8670	585646	765169
8671	585712	765100
8672	585772	765022
8673	585848	764966
8674	585920	764905
8675	585982	764829
8676	586045	764756
8677	586115	764692
8678	586183	764624
8679	586255	764563
8680	586319	764491
8681	586383	764418
8682	586451	764352
8683	586522	764288
8684	586586	764217
8685	586650	764145
8686	586715	764074
8687	586776	763998
8688	586842	763929
8689	586915	763868
8690	586987	763806
8691	587057	763741
8692	587127	763678
8693	587198	763615
8694	587262	763542
8695	587327	763471
8696	587400	763411
8697	587468	763344
8698	587544	763287
8699	587607	763213
8700	587676	763148
8701	587736	763071
8702	587801	763000
8703	587868	762932
8704	587934	762862
8705	588000	762793
8706	588068	762725
8707	588137	762660
8708	588210	762599
8709	588271	762524
8710	588345	762464
8711	588403	762384
8712	588473	762321
8713	588545	762259
8714	588612	762191
8715	588673	762114
8716	588742	762049
8717	588813	761986
8718	588886	761925
8719	588953	761856
8720	589025	761796
8721	589085	761718
8722	589155	761653
8723	589221	761584
8724	589291	761520
8725	589351	761442
8726	589414	761369
8727	589486	761307
8728	589555	761241
8729	589626	761179
8730	589694	761112
8731	589754	761034
8732	589819	760963
8733	589888	760898
8734	589957	760832
8735	590036	760779
8736	590103	760711
8737	590174	760647
8738	590242	760580
8739	590312	760516
8740	590379	760448
8741	590440	760372
8742	590511	760309
8743	590580	760244
8744	590642	760169
8745	590712	760104
8746	590770	760025
8747	590834	759952
8748	590903	759887
8749	590977	759828
8750	591034	759747
8751	591099	759675
8752	591167	759608
8753	591234	759541
8754	591307	759480
8755	591370	759407
8756	591432	759332
8757	591501	759267
8758	591561	759189
8759	591626	759118
8760	591691	759047
8761	591751	758970
8762	591822	758907
8763	591891	758842
8764	591957	758772
8765	592022	758702
8766	592091	758636
8767	592153	758561
8768	592219	758491
8769	592289	758427
8770	592354	758356
8771	592427	758296
8772	592500	758235
8773	592564	758163
8774	592629	758092
8775	592695	758023
8776	592764	757958
8777	592833	757892
8778	592902	757826
8779	592978	757769
8780	593048	757705
8781	593106	757626
8782	593167	757550
8783	593228	757473
8784	593297	757408
8785	593367	757343
8786	593436	757277
8787	593494	757198
8788	593559	757128
8789	593623	757055
8790	593700	757000
8791	593758	756920
8792	593822	756847
8793	593886	756776
8794	593942	756693
8795	594012	756629
8796	594075	756556
8797	594139	756484
8798	594208	756419
8799	594280	756357
8800	594349	756291
8801	594421	756229
8802	594491	756164
8803	594561	756101
8804	594627	756031
8805	594690	755957
8806	594757	755890
8807	594820	755817
8808	594885	755745
8809	594949	755673
8810	595019	755609
8811	595088	755543
8812	595155	755475
8813	595221	755405
8814	595290	755340
8815	595357	755271
8816	595421	755200
8817	595492	755136
8818	595560	755070
8819	595622	754995
8820	595691	754929
8821	595766	754871
8822	595834	754805
8823	595908	754745
8824	595980	754683
8825	596052	754622
8826	596116	754549
8827	596185	754484
8828	596252	754415
8829	596318	754345
8830	596393	754288
8831	596455	754213
8832	596517	754138
8833	596590	754078
8834	596652	754003
8835	596715	753931
8836	596785	753866
8837	596847	753791
8838	596913	753722
8839	596981	753654
8840	597048	753586
8841	597115	753519
8842	597187	753456
8843	597254	753388
8844	597321	753321
8845	597386	753250
8846	597463	753194
8847	597534	753131
8848	597600	753061
8849	597663	752988
8850	597733	752924
8851	597806	752863
8852	597871	752792
8853	597938	752724
8854	598004	752654
8855	598062	752575
8856	598132	752510
8857	598206	752451
8858	598269	752378
8859	598340	752315
8860	598413	752253
8861	598485	752192
8862	598551	752122
8863	598622	752060
8864	598693	751997
8865	598762	751930
8866	598828	751861
8867	598891	751787
8868	598952	751713
8869	599026	751652
8870	599090	751580
8871	599156	751511
8872	599222	751442
8873	599283	751366
8874	599355	751304
8875	599412	751223
8876	599478	751154
8877	599552	751094
8878	599624	751033
8879	599697	750972
8880	599769	750910
8881	599843	750851
8882	599914	750787
8883	599985	750724
8884	600053	750658
8885	600113	750580
8886	600185	750518
8887	600251	750449
8888	600327	750392
8889	600397	750327
8890	600468	750264
8891	600533	750193
8892	600602	750128
8893	600671	750063
8894	600742	749999
8895	600812	749934
8896	600883	749871
8897	600952	749805
8898	601014	749731
8899	601086	749669
8900	601157	749606
8901	601226	749541
8902	601293	749473
8903	601357	749400
8904	601422	749329
8905	601495	749268
8906	601562	749201
8907	601633	749137
8908	601698	749066
8909	601761	748994
8910	601824	748921
8911	601895	748857
8912	601971	748800
8913	602041	748735
8914	602107	748666
8915	602173	748597
8916	602242	748531
8917	602298	748449
8918	602366	748382
8919	602444	748327
8920	602506	748252
8921	602570	748181
8922	602640	748116
8923	602707	748048
8924	602772	747978
8925	602835	747905
8926	602905	747840
8927	602968	747767
8928	603038	747702
8929	603109	747639
8930	603179	747575
8931	603253	747515
8932	603327	747456
8933	603393	747386
8934	603462	747320
8935	603525	747248
8936	603584	747170
8937	603643	747092
8938	603713	747027
8939	603771	746947
8940	603837	746878
8941	603904	746810
8942	603978	746750
8943	604040	746676
8944	604100	746599
8945	604165	746528
8946	604234	746462
8947	604305	746399
8948	604374	746333
8949	604449	746275
8950	604514	746204
8951	604583	746139
8952	604646	746065
8953	604706	745988
8954	604775	745923
8955	604836	745848
8956	604903	745779
8957	604974	745716
8958	605054	745664
8959	605122	745597
8960	605195	745536
8961	605262	745468
8962	605329	745400
8963	605397	745333
8964	605476	745280
8965	605549	745219
8966	605621	745156
8967	605688	745089
8968	605751	745015
8969	605819	744949
8970	605892	744887
8971	605964	744826
8972	606031	744757
8973	606093	744683
8974	606166	744622
8975	606240	744563
8976	606300	744485
8977	606362	744411
8978	606437	744353
8979	606505	744286
8980	606575	744221
8981	606638	744148
8982	606697	744071
8983	606768	744006
8984	606839	743943
8985	606906	743875
8986	606969	743803
8987	607036	743734
8988	607104	743667
8989	607176	743605
8990	607254	743551
8991	607323	743484
8992	607386	743412
8993	607455	743345
8994	607521	743276
8995	607589	743210
8996	607657	743143
8997	607715	743063
8998	607786	743000
8999	607849	742927
9000	607915	742857
9001	607985	742792
9002	608048	742719
9003	608124	742662
9004	608190	742593
9005	608263	742532
9006	608334	742468
9007	608398	742397
9008	608470	742334
9009	608537	742267
9010	608602	742196
9011	608663	742121
9012	608724	742045
9013	608792	741978
9014	608861	741913
9015	608928	741844
9016	608997	741778
9017	609073	741720
9018	609139	741651
9019	609210	741588
9020	609279	741523
9021	609344	741452
9022	609414	741387
9023	609481	741319
9024	609548	741250
9025	609615	741183
9026	609679	741111
9027	609749	741047
9028	609811	740972
9029	609881	740908
9030	609949	740841
9031	610019	740776
9032	610083	740705
9033	610145	740630
9034	610209	740558
9035	610272	740485
9036	610340	740419
9037	610404	740347
9038	610470	740277
9039	610537	740209
9040	610607	740145
9041	610671	740072
9042	610741	740008
9043	610806	739937
9044	610874	739870
9045	610939	739800
9046	611004	739729
9047	611064	739653
9048	611136	739590
9049	611194	739511
9050	611256	739437
9051	611319	739364
9052	611386	739296
9053	611453	739227
9054	611524	739164
9055	611598	739105
9056	611669	739041
9057	611730	738966
9058	611797	738897
9059	611864	738829
9060	611936	738767
9061	612008	738705
9062	612075	738637
9063	612141	738568
9064	612207	738498
9065	612276	738433
9066	612349	738371
9067	612423	738311
9068	612492	738246
9069	612558	738177
9070	612620	738102
9071	612689	738036
9072	612741	737950
9073	612809	737883
9074	612875	737814
9075	612941	737744
9076	613014	737684
9077	613082	737617
9078	613153	737553
9079	613225	737491
9080	613296	737427
9081	613367	737364
9082	613432	737294
9083	613506	737234
9084	613572	737164
9085	613633	737089
9086	613699	737020
9087	613766	736952
9088	613822	736870
9089	613887	736800
9090	613950	736727
9091	614023	736666
9092	614084	736590
9093	614156	736528
9094	614223	736460
9095	614283	736383
9096	614357	736323
9097	614427	736259
9098	614489	736185
9099	614564	736126
9100	614629	736056
9101	614692	735982
9102	614761	735917
9103	614832	735854
9104	614900	735787
9105	614965	735717
9106	615030	735645
9107	615103	735584
9108	615171	735518
9109	615245	735457
9110	615316	735394
9111	615380	735323
9112	615454	735262
9113	615518	735191
9114	615583	735120
9115	615653	735056
9116	615712	734978
9117	615788	734921
9118	615864	734863
9119	615932	734797
9120	616000	734729
9121	616072	734667
9122	616139	734599
9123	616210	734535
9124	616280	734471
9125	616345	734400
9126	616413	734333
9127	616484	734270
9128	616553	734205
9129	616619	734135
9130	616680	734060
9131	616747	733992
9132	616811	733920
9133	616874	733846
9134	616944	733782
9135	617014	733717
9136	617074	733640
9137	617157	733591
9138	617227	733527
9139	617293	733457
9140	617353	733382
9141	617419	733311
9142	617486	733244
9143	617557	733180
9144	617623	733111
9145	617689	733042
9146	617762	732980
9147	617830	732914
9148	617895	732843
9149	617956	732767
9150	618022	732698
9151	618089	732630
9152	618158	732564
9153	618227	732498
9154	618295	732432
9155	618360	732361
9156	618424	732289
9157	618487	732217
9158	618557	732152
9159	618627	732087
9160	618696	732021
9161	618762	731952
9162	618828	731883
9163	618886	731804
9164	618946	731728
9165	619017	731664
9166	619085	731597
9167	619145	731521
9168	619221	731463
9169	619297	731405
9170	619365	731338
9171	619433	731271
9172	619506	731210
9173	619572	731141
9174	619639	731073
9175	619703	731001
9176	619769	730931
9177	619838	730865
9178	619906	730799
9179	619967	730724
9180	620037	730659
9181	620102	730588
9182	620173	730525
9183	620237	730454
9184	620300	730381
9185	620373	730320
9186	620443	730254
9187	620511	730188
9188	620581	730123
9189	620652	730060
9190	620719	729992
9191	620788	729926
9192	620849	729850
9193	620917	729783
9194	620975	729705
9195	621038	729632
9196	621111	729570
9197	621183	729509
9198	621254	729445
9199	621327	729384
9200	621399	729321
9201	621459	729246
9202	621523	729174
9203	621589	729105
9204	621655	729035
9205	621726	728971
9206	621796	728907
9207	621856	728831
9208	621926	728766
9209	621994	728699
9210	622062	728632
9211	622132	728567
9212	622202	728503
9213	622266	728431
9214	622333	728363
9215	622396	728290
9216	622464	728223
9217	622528	728151
9218	622597	728085
9219	622669	728023
9220	622737	727956
9221	622811	727896
9222	622880	727831
9223	622943	727758
9224	623014	727694
9225	623082	727627
9226	623146	727555
9227	623213	727487
9228	623276	727415
9229	623340	727343
9230	623408	727275
9231	623477	727210
9232	623551	727149
9233	623615	727078
9234	623687	727016
9235	623749	726942
9236	623815	726873
9237	623885	726807
9238	623956	726744
9239	624024	726678
9240	624095	726614
9241	624155	726538
9242	624225	726473
9243	624296	726409
9244	624361	726339
9245	624434	726278
9246	624503	726212
9247	624576	726150
9248	624647	726087
9249	624709	726013
9250	624787	725957
9251	624848	725883
9252	624912	725812
9253	624980	725744
9254	625047	725675
9255	625104	725597
9256	625174	725532
9257	625244	725467
9258	625313	725401
9259	625383	725336
9260	625456	725275
9261	625526	725211
9262	625597	725147
9263	625669	725084
9264	625733	725013
9265	625802	724947
9266	625860	724869
9267	625931	724805
9268	625997	724736
9269	626065	724669
9270	626134	724602
9271	626203	724537
9272	626269	724468
9273	626339	724403
9274	626409	724339
9275	626472	724266
9276	626533	724190
9277	626605	724127
9278	626677	724065
9279	626743	723997
9280	626818	723938
9281	626880	723864
9282	626951	723800
9283	627016	723729
9284	627075	723652
9285	627142	723584
9286	627210	723517
9287	627270	723441
9288	627337	723372
9289	627401	723301
9290	627473	723239
9291	627542	723173
9292	627614	723111
9293	627682	723043
9294	627751	722978
9295	627819	722910
9296	627885	722842
9297	627956	722777
9298	628025	722711
9299	628088	722639
9300	628161	722577
9301	628218	722498
9302	628287	722432
9303	628353	722363
9304	628419	722294
9305	628486	722225
9306	628559	722164
9307	628630	722100
9308	628699	722035
9309	628763	721963
9310	628831	721896
9311	628901	721831
9312	628970	721765
9313	629036	721696
9314	629103	721628
9315	629171	721561
9316	629247	721504
9317	629318	721440
9318	629388	721375
9319	629455	721307
9320	629519	721236
9321	629581	721161
9322	629651	721096
9323	629714	721024
9324	629780	720955
9325	629850	720890
9326	629919	720825
9327	629987	720757
9328	630066	720702
9329	630130	720631
9330	630200	720567
9331	630272	720504
9332	630343	720441
9333	630412	720375
9334	630472	720299
9335	630533	720223
9336	630603	720159
9337	630667	720087
9338	630740	720026
9339	630808	719958
9340	630879	719895
9341	630955	719837
9342	631026	719773
9343	631098	719711
9344	631169	719648
9345	631231	719574
9346	631297	719504
9347	631369	719442
9348	631437	719375
9349	631502	719304
9350	631567	719234
9351	631635	719168
9352	631706	719104
9353	631775	719038
9354	631844	718972
9355	631912	718904
9356	631983	718841
9357	632055	718779
9358	632128	718717
9359	632197	718651
9360	632260	718579
9361	632329	718513
9362	632394	718442
9363	632461	718375
9364	632531	718310
9365	632602	718246
9366	632661	718168
9367	632721	718092
9368	632794	718031
9369	632864	717966
9370	632936	717904
9371	633009	717843
9372	633070	717768
9373	633134	717696
9374	633201	717628
9375	633267	717559
9376	633334	717491
9377	633402	717424
9378	633465	717351
9379	633526	717276
9380	633600	717215
9381	633669	717149
9382	633729	717074
9383	633793	717002
9384	633858	716932
9385	633917	716855
9386	633986	716789
9387	634057	716725
9388	634121	716653
9389	634183	716580
9390	634252	716513
9391	634317	716443
9392	634389	716380
9393	634464	716321
9394	634531	716254
9395	634600	716188
9396	634668	716121
9397	634726	716042
9398	634794	715975
9399	634868	715916
9400	634939	715851
9401	635009	715787
9402	635078	715721
9403	635148	715656
9404	635207	715579
9405	635275	715511
9406	635341	715443
9407	635403	715369
9408	635475	715306
9409	635544	715240
9410	635616	715178
9411	635684	715111
9412	635758	715051
9413	635821	714978
9414	635883	714904
9415	635942	714827
9416	636007	714757
9417	636076	714690
9418	636152	714633
9419	636223	714569
9420	636291	714503
9421	636362	714439
9422	636433	714375
9423	636502	714308
9424	636562	714233
9425	636631	714167
9426	636694	714094
9427	636764	714030
9428	636827	713956
9429	636895	713890
9430	636962	713821
9431	637030	713755
9432	637103	713694
9433	637170	713625
9434	637232	713551
9435	637302	713487
9436	637370	713420
9437	637436	713350
9438	637504	713284
9439	637568	713211
9440	637631	713139
9441	637696	713068
9442	637765	713002
9443	637825	712927
9444	637893	712860
9445	637960	712792
9446	638028	712724
9447	638097	712658
9448	638166	712593
9449	638238	712530
9450	638309	712467
9451	638382	712405
9452	638454	712342
9453	638527	712281
9454	638601	712221
9455	638658	712142
9456	638721	712069
9457	638795	712008
9458	638857	711935
9459	638923	711865
9460	638997	711806
9461	639067	711741
9462	639141	711680
9463	639212	711616
9464	639278	711547
9465	639350	711485
9466	639416	711415
9467	639485	711350
9468	639558	711288
9469	639630	711225
9470	639693	711152
9471	639774	711100
9472	639843	711034
9473	639914	710971
9474	639982	710903
9475	640047	710834
9476	640122	710773
9477	640194	710712
9478	640267	710650
9479	640343	710592
9480	640447	710564
9481	640529	710513
9482	640602	710452
9483	640677	710392
9484	640738	710317
9485	640807	710252
9486	640874	710184
9487	640944	710118
9488	641011	710051
9489	641079	709983
9490	641149	709918
9491	641217	709852
9492	641281	709780
9493	641347	709711
9494	641416	709645
9495	641482	709576
9496	641547	709505
9497	641618	709441
9498	641688	709376
9499	641756	709310
9500	641820	709238
9501	641891	709174
9502	641951	709098
9503	642019	709031
9504	642090	708967
9505	642156	708899
9506	642220	708826
9507	642292	708764
9508	642365	708703
9509	642439	708642
9510	642510	708578
9511	642573	708505
9512	642633	708429
9513	642708	708370
9514	642779	708307
9515	642842	708234
9516	642903	708159
9517	642967	708087
9518	643043	708030
9519	643108	707959
9520	643181	707898
9521	643248	707830
9522	643312	707758
9523	643375	707686
9524	643447	707622
9525	643509	707549
9526	643582	707488
9527	643645	707416
9528	643714	707349
9529	643782	707282
9530	643848	707213
9531	643918	707148
9532	643980	707074
9533	644044	707003
9534	644113	706937
9535	644179	706868
9536	644243	706796
9537	644306	706724
9538	644371	706653
9539	644448	706596
9540	644521	706534
9541	644588	706466
9542	644653	706396
9543	644716	706323
9544	644787	706260
9545	644858	706196
9546	644928	706131
9547	644989	706057
9548	645054	705986
9549	645118	705914
9550	645181	705842
9551	645256	705783
9552	645322	705714
9553	645391	705647
9554	645454	705575
9555	645522	705508
9556	645588	705439
9557	645659	705375
9558	645729	705309
9559	645792	705237
9560	645855	705165
9561	645921	705096
9562	645990	705029
9563	646059	704963
9564	646126	704895
9565	646196	704831
9566	646264	704763
9567	646327	704691
9568	646397	704626
9569	646456	704549
9570	646529	704488
9571	646596	704420
9572	646668	704357
9573	646737	704291
9574	646808	704227
9575	646869	704153
9576	646931	704079
9577	647001	704014
9578	647068	703945
9579	647140	703883
9580	647209	703817
9581	647281	703754
9582	647347	703685
9583	647410	703613
9584	647479	703546
9585	647552	703485
9586	647626	703424
9587	647693	703357
9588	647764	703293
9589	647839	703233
9590	647906	703165
9591	647972	703095
9592	648036	703024
9593	648093	702945
9594	648161	702879
9595	648224	702805
9596	648294	702741
9597	648362	702674
9598	648430	702607
9599	648499	702541
9600	648560	702466
9601	648625	702395
9602	648687	702322
9603	648752	702251
9604	648819	702184
9605	648886	702116
9606	648960	702055
9607	649032	701992
9608	649097	701922
9609	649169	701859
9610	649237	701792
9611	649302	701721
9612	649373	701658
9613	649443	701593
9614	649511	701526
9615	649584	701465
9616	649649	701394
9617	649713	701323
9618	649778	701252
9619	649850	701190
9620	649912	701116
9621	649978	701047
9622	650039	700972
9623	650106	700904
9624	650166	700828
9625	650230	700757
9626	650298	700689
9627	650369	700626
9628	650440	700563
9629	650503	700490
9630	650572	700424
9631	650635	700351
9632	650705	700287
9633	650774	700221
9634	650841	700152
9635	650906	700082
9636	650965	700005
9637	651036	699941
9638	651104	699874
9639	651164	699799
9640	651232	699732
9641	651294	699658
9642	651363	699593
9643	651425	699519
9644	651504	699463
9645	651580	699405
9646	651650	699340
9647	651721	699277
9648	651789	699209
9649	651858	699143
9650	651937	699088
9651	652002	699018
9652	652077	698958
9653	652137	698883
9654	652208	698819
9655	652283	698759
9656	652351	698691
9657	652421	698627
9658	652483	698553
9659	652554	698490
9660	652622	698423
9661	652687	698353
9662	652751	698281
9663	652820	698215
9664	652881	698140
9665	652947	698071
9666	653020	698009
9667	653092	697947
9668	653161	697881
9669	653230	697814
9670	653293	697742
9671	653356	697669
9672	653417	697595
9673	653482	697525
9674	653553	697461
9675	653619	697392
9676	653695	697333
9677	653764	697268
9678	653832	697200
9679	653893	697126
9680	653956	697054
9681	654026	696988
9682	654097	696924
9683	654162	696854
9684	654225	696782
9685	654282	696703
9686	654338	696623
9687	654397	696547
9688	654468	696482
9689	654536	696415
9690	654600	696344
9691	654663	696272
9692	654730	696203
9693	654801	696140
9694	654875	696079
9695	654940	696008
9696	654995	695928
9697	655067	695866
9698	655130	695793
9699	655202	695730
9700	655263	695656
9701	655336	695594
9702	655406	695529
9703	655472	695459
9704	655536	695389
9705	655603	695320
9706	655669	695251
9707	655746	695193
9708	655812	695124
9709	655880	695057
9710	655950	694993
9711	656016	694924
9712	656084	694856
9713	656146	694783
9714	656210	694712
9715	656278	694644
9716	656336	694566
9717	656402	694498
9718	656471	694432
9719	656540	694365
9720	656609	694299
9721	656680	694235
9722	656751	694172
9723	656815	694100
9724	656887	694038
9725	656941	693956
9726	657014	693894
9727	657072	693816
9728	657139	693748
9729	657209	693683
9730	657278	693617
9731	657350	693554
9732	657410	693478
9733	657478	693411
9734	657548	693347
9735	657616	693280
9736	657692	693221
9737	657755	693148
9738	657825	693083
9739	657893	693016
9740	657963	692952
9741	658029	692883
9742	658094	692813
9743	658161	692744
9744	658224	692672
9745	658287	692600
9746	658360	692537
9747	658426	692468
9748	658494	692401
9749	658560	692332
9750	658622	692259
9751	658687	692189
9752	658751	692118
9753	658822	692054
9754	658897	691993
9755	658965	691927
9756	659025	691851
9757	659092	691783
9758	659157	691713
9759	659229	691650
9760	659297	691583
9761	659366	691517
9762	659429	691444
9763	659497	691377
9764	659563	691308
9765	659629	691239
9766	659691	691166
9767	659754	691093
9768	659818	691022
9769	659890	690959
9770	659960	690895
9771	660025	690825
9772	660091	690755
9773	660164	690693
9774	660234	690628
9775	660304	690564
9776	660373	690498
9777	660442	690431
9778	660513	690368
9779	660586	690306
9780	660655	690240
9781	660717	690166
9782	660781	690095
9783	660851	690030
9784	660919	689963
9785	660985	689894
9786	661063	689837
9787	661135	689775
9788	661197	689701
9789	661265	689634
9790	661330	689564
9791	661396	689495
9792	661461	689424
9793	661526	689354
9794	661597	689290
9795	661661	689219
9796	661723	689146
9797	661798	689085
9798	661866	689019
9799	661935	688953
9800	662003	688885
9801	662069	688817
9802	662129	688741
9803	662193	688670
9804	662274	688617
9805	662343	688551
9806	662410	688482
9807	662483	688421
9808	662549	688352
9809	662618	688285
9810	662689	688221
9811	662760	688157
9812	662828	688090
9813	662897	688024
9814	662959	687951
9815	663033	687890
9816	663093	687814
9817	663167	687754
9818	663233	687684
9819	663300	687617
9820	663368	687549
9821	663444	687490
9822	663517	687428
9823	663590	687367
9824	663656	687297
9825	663729	687236
9826	663799	687171
9827	663873	687109
9828	663945	687047
9829	664010	686976
9830	664084	686916
9831	664144	686840
9832	664213	686775
9833	664284	686710
9834	664360	686652
9835	664435	686592
9836	664506	686528
9837	664574	686461
9838	664646	686398
9839	664718	686335
9840	664784	686266
9841	664853	686200
9842	664926	686138
9843	664985	686061
9844	665052	685993
9845	665114	685920
9846	665183	685854
9847	665249	685785
9848	665317	685718
9849	665381	685647
9850	665450	685581
9851	665519	685514
9852	665589	685449
9853	665657	685382
9854	665719	685309
9855	665787	685242
9856	665851	685171
9857	665920	685104
9858	665997	685046
9859	666065	684980
9860	666135	684915
9861	666207	684852
9862	666285	684795
9863	666347	684721
9864	666412	684651
9865	666478	684582
9866	666536	684505
9867	666595	684428
9868	666661	684360
9869	666730	684294
9870	666800	684228
9871	666871	684164
9872	666932	684090
9873	666997	684020
9874	667062	683950
9875	667131	683883
9876	667191	683808
9877	667259	683742
9878	667330	683678
9879	667403	683616
9880	667469	683546
9881	667539	683481
9882	667610	683417
9883	667683	683355
9884	667748	683285
9885	667812	683214
9886	667874	683141
9887	667946	683078
9888	668013	683009
9889	668077	682938
9890	668141	682867
9891	668208	682799
9892	668278	682734
9893	668346	682667
9894	668406	682591
9895	668481	682531
9896	668554	682470
9897	668626	682407
9898	668694	682339
9899	668756	682266
9900	668827	682203
9901	668890	682129
9902	668956	682061
9903	669029	681999
9904	669094	681929
9905	669163	681863
9906	669234	681798
9907	669299	681729
9908	669367	681662
9909	669428	681588
9910	669493	681517
9911	669559	681448
9912	669618	681372
9913	669690	681309
9914	669752	681236
9915	669820	681168
9916	669891	681105
9917	669965	681043
9918	670027	680970
9919	670089	680896
9920	670163	680836
9921	670227	680765
9922	670296	680699
9923	670365	680633
9924	670433	680565
9925	670507	680504
9926	670567	680429
9927	670637	680364
9928	670704	680296
9929	670773	680230
9930	670848	680170
9931	670917	680104
9932	670982	680034
9933	671054	679971
9934	671127	679909
9935	671194	679840
9936	671269	679780
9937	671337	679714
9938	671401	679642
9939	671463	679569
9940	671533	679504
9941	671604	679440
9942	671675	679376
9943	671738	679304
9944	671801	679232
9945	671877	679173
9946	671948	679108
9947	672017	679043
9948	672087	678977
9949	672156	678912
9950	672225	678845
9951	672294	678780
9952	672367	678717
9953	672433	678648
9954	672500	678580
9955	672562	678507
9956	672628	678437
9957	672698	678373
9958	672770	678309
9959	672836	678240
9960	672899	678168
9961	672962	678096
9962	673023	678022
9963	673089	677953
9964	673158	677887
9965	673226	677819
9966	673297	677756
9967	673359	677683
9968	673425	677613
9969	673491	677544
9970	673556	677474
9971	673623	677406
9972	673695	677343
9973	673762	677275
9974	673831	677209
9975	673893	677135
9976	673953	677061
9977	674018	676990
9978	674086	676924
9979	674158	676860
9980	674235	676802
9981	674302	676734
9982	674364	676660
9983	674433	676594
9984	674492	676519
9985	674561	676452
9986	674624	676380
9987	674695	676316
9988	674760	676247
9989	674835	676186
9990	674903	676119
9991	674966	676047
9992	675037	675982
9993	675098	675908
9994	675160	675836
9995	675226	675766
9996	675296	675701
9997	675366	675637
9998	675427	675562
9999	675490	675490
10000	675565	675430
10001	675630	675360
10002	675701	675296
10003	675763	675223
10004	675839	675163
10005	675916	675105
10006	675983	675037
10007	676048	674967
10008	676105	674889
10009	676174	674823
10010	676239	674753
10011	676301	674680
10012	676362	674606
10013	676431	674540
10014	676503	674477
10015	676571	674409
10016	676639	674343
10017	676705	674273
10018	676773	674206
10019	676839	674137
10020	676908	674071
10021	676974	674002
10022	677049	673942
10023	677117	673875
10024	677186	673809
10025	677246	673734
10026	677319	673672
10027	677387	673605
10028	677452	673534
10029	677522	673469
10030	677591	673403
10031	677659	673336
10032	677732	673274
10033	677803	673209
10034	677876	673147
10035	677950	673086
10036	678014	673016
10037	678074	672940
10038	678141	672872
10039	678212	672808
10040	678273	672734
10041	678333	672659
10042	678398	672589
10043	678466	672521
10044	678535	672455
10045	678604	672389
10046	678672	672323
